,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
3498,cap_and_trade,"DEP head nominated to PUC, energy exec to UMS trustees","Miller, Kevin","Bangor Daily News; Bangor, Me.","Aug 3, 2010","Bangor, Me.",1,B,https://www.proquest.com/newspapers/dep-head-nominated-puc-energy-exec-ums-trustees/docview/734708736/se-2?accountid=13360,ME
3505,cap_and_trade,Clean Power Plan a step toward sunshine for Maine's economy: The plan represents the beginning of a more sustainable economic and environmental future.,,"Portland Press Herald; Portland, Me.","Aug 28, 2015","Portland, Me.",A.1,,https://www.proquest.com/newspapers/clean-power-plan-step-toward-sunshine-maines/docview/1707746092/se-2?accountid=13360,ME
3616,cap_and_trade,"Leaders tackle emissions, energy Last day covers weight limit disparities","Trotter, Bill; OF THE NEWS STAFF","Bangor Daily News; Bangor, Me.","Sep 17, 2008","Bangor, Me.",1,A,https://www.proquest.com/newspapers/leaders-tackle-emissions-energy-last-day-covers/docview/414341054/se-2?accountid=13360,ME
3626,cap_and_trade,A look at the four campaign platforms,"Woodward, Calvin","Morning Sentinel; Waterville, Me.","Jan 27, 2012","Waterville, Me.",B.9,Local News,https://www.proquest.com/newspapers/look-at-four-campaign-platforms/docview/917992486/se-2?accountid=13360,ME
3678,cap_and_trade,Blaine House hopefuls reveal job-growth plans,Anonymous,"Bangor Daily News; Bangor, Me.","Oct 9, 2010","Bangor, Me.",5,A,https://www.proquest.com/newspapers/blaine-house-hopefuls-reveal-job-growth-plans/docview/757190336/se-2?accountid=13360,ME
3681,cap_and_trade,Wyman issue: Trade or end emissions? Some neighbors of the power plant want to know what a regional program would do for their back yard.: [CITY Edition],DIETER BRADBURY Staff Writer,"Portland Press Herald; Portland, Me.","Jan 2, 2000","Portland, Me.",,MAINE/NEW ENGLAND,https://www.proquest.com/newspapers/wyman-issue-trade-end-emissions-some-neighbors/docview/276965089/se-2?accountid=13360,ME
3706,cap_and_trade,U.S. Sen. Olympia Snowe finds the political middle,"Metzler, Rebekah","Morning Sentinel; Waterville, Me.","Sep 5, 2010","Waterville, Me.",A.1,Local News,https://www.proquest.com/newspapers/u-s-sen-olympia-snowe-finds-political-middle/docview/749528157/se-2?accountid=13360,ME
3708,cap_and_trade,U.S. Sen. Olympia Snowe finds the political middle,"Metzler, Rebekah","Kennebec Journal; Augusta, Me.","Sep 5, 2010","Augusta, Me.",A.0,Local News,https://www.proquest.com/newspapers/u-s-sen-olympia-snowe-finds-political-middle/docview/749528178/se-2?accountid=13360,ME
3712,cap_and_trade,"Two sides of LePage: He sometimes offends, but his focus is unwavering",JOHN CHRISTIE Maine Center for Public Interest Reporting,"Portland Press Herald; Portland, Me.","Oct 24, 2013","Portland, Me.",,News,https://www.proquest.com/newspapers/two-sides-lepage-he-sometimes-offends-his-focus/docview/1444670097/se-2?accountid=13360,ME
3714,cap_and_trade,SEN. OLYMPIA SNOWE PUTTING POLITICS ASIDE 'TO DO WHAT YOU CAN': Confirmed moderate wins admirers and admonitions alike in her bids to straddle the partisan divide.THERE'S MORE INSIDE,REBEKAH METZLERMedia State House Writer,"Portland Press Herald; Portland, Me.","Sep 5, 2010","Portland, Me.",A.1,Front,https://www.proquest.com/newspapers/sen-olympia-snowe-putting-politics-aside-do-what/docview/749612547/se-2?accountid=13360,ME
3751,cap_and_trade,Senate passes compromise fishing bill,"Jansen, Bart","Kennebec Journal; Augusta, Me.","Dec 8, 2006","Augusta, Me.",,Local & State,https://www.proquest.com/newspapers/senate-passes-compromise-fishing-bill/docview/241713562/se-2?accountid=13360,ME
3788,cap_and_trade,McCain inspires hope,Anonymous,"Bangor Daily News; Bangor, Me.","Aug 14, 2008","Bangor, Me.",8,A,https://www.proquest.com/newspapers/mccain-inspires-hope/docview/414329255/se-2?accountid=13360,ME
3829,cap_and_trade,Senate to debate bill to fight global warming: Sen. Snowe co-sponsors the measure to require companies to pay for greenhouse gas emissions.,"Kaplan, Jonathan E","Portland Press Herald; Portland, Me.","Jun 3, 2008","Portland, Me.",A.3,Front,https://www.proquest.com/newspapers/senate-debate-bill-fight-global-warming/docview/277499024/se-2?accountid=13360,ME
3960,cap_and_trade,Action on climate change needed both near and far: Local efforts have to work alongside national and international ones to make a difference.,Anonymous,"Portland Press Herald; Portland, Me.","Oct 3, 2009","Portland, Me.",A.10,Editorial,https://www.proquest.com/newspapers/action-on-climate-change-needed-both-near-far/docview/277359090/se-2?accountid=13360,ME
4099,cap_and_trade,CLICKBACK ON CANCER MAP,Anonymous,"Bangor Daily News; Bangor, Me.","Aug 4, 2009","Bangor, Me.",4,A,https://www.proquest.com/newspapers/clickback-on-cancer-map/docview/414376802/se-2?accountid=13360,ME
4104,cap_and_trade,Electric cars provide future transportation needs,"Harrop, Froma","Sun Journal; Lewiston, Me.","Jun 28, 2010","Lewiston, Me.",,Guest Columns,https://www.proquest.com/newspapers/electric-cars-provide-future-transportation-needs/docview/527871858/se-2?accountid=13360,ME
4135,cap_and_trade,City affirms commitment to fighting climate change: Councilors back the Paris climate accord and call on Congress to assess a new federal fee on fossil fuels.,"Billings, Randy","Portland Press Herald; Portland, Me.","Jun 20, 2017","Portland, Me.",B.2,,https://www.proquest.com/newspapers/city-affirms-commitment-fighting-climate-change/docview/1911102883/se-2?accountid=13360,ME
4344,cap_and_trade,"Toughest limits on mercury left out, activists say ; The EPA's proposed new pollution rules stop short of what is possible, environmentalists say.: [FINAL Edition]",BART JANSEN Staff Writer,"Portland Press Herald; Portland, Me.","Dec 2, 2004","Portland, Me.",,FRONT,https://www.proquest.com/newspapers/toughest-limits-on-mercury-left-out-activists-say/docview/277188811/se-2?accountid=13360,ME
4451,cap_and_trade,"It's beyond time to retire the Senate filibuster An antiquated procedural rule lets a minority thwart any law, even if the majority of Americans support it.",,"Portland Press Herald; Portland, Me.","Sep 9, 2020","Portland, Me.",A.1,,https://www.proquest.com/newspapers/beyond-time-retire-senate-filibuster-antiquated/docview/2440798888/se-2?accountid=13360,ME
4502,cap_and_trade,"Maine finding its place in global effort to combat acidification, a top threat to fisheries","Moretto, Mario","Bangor Daily News; Bangor, Me.","Sep 5, 2014","Bangor, Me.",,,https://www.proquest.com/newspapers/maine-finding-place-global-effort-combat/docview/1560376075/se-2?accountid=13360,ME
4522,cap_and_trade,"Environmentalism ought to become a personal ethic, too ; Putting conservation on the public's agenda isn't enough.: [FINAL Edition]","Beaudoin, Jack","Portland Press Herald; Portland, Me.","Apr 17, 2002","Portland, Me.",,Editorial,https://www.proquest.com/newspapers/environmentalism-ought-become-personal-ethic-too/docview/277032587/se-2?accountid=13360,ME
4622,cap_and_trade,Forum touts carbon credits Business leaders mull RGGI plan: [All Edition],"Miller, Kevin; OF THE NEWS STAFF","Bangor Daily News; Bangor, Me.","Apr 4, 2007","Bangor, Me.",,A,https://www.proquest.com/newspapers/forum-touts-carbon-credits-business-leaders-mull/docview/414452623/se-2?accountid=13360,ME
4752,cap_and_trade,"NOT OUT OF the woods ; Acid rain isn't the urgent concern it was in the 1980s, but it still threatens more than a third of Maine's forests.: [Final Edition]",JOHN RICHARDSON Staff Writer,"Portland Press Herald; Portland, Me.","Feb 28, 2007","Portland, Me.",,Front,https://www.proquest.com/newspapers/not-out-woods-acid-rain-isnt-urgent-concern-was/docview/277260372/se-2?accountid=13360,ME
4799,cap_and_trade,"Oil baron has vision to halt OPEC in its tracks: T. Boone Pickens is a man with a plan, but can we afford it? Or, can we afford to ignore it?",Anonymous,"Portland Press Herald; Portland, Me.","Jul 25, 2010","Portland, Me.",E.2,Editorial,https://www.proquest.com/newspapers/oil-baron-has-vision-halt-opec-tracks/docview/707530441/se-2?accountid=13360,ME
4811,cap_and_trade,Mills for governor in 2014?,Anonymous,"Kennebec Journal; Augusta, Me.","Feb 17, 2013","Augusta, Me.",B.1,Local News,https://www.proquest.com/newspapers/mills-governor-2014/docview/1288155331/se-2?accountid=13360,ME
4830,cap_and_trade,"Mills, Snowe and climate",Anonymous,"Morning Sentinel; Waterville, Me.","Feb 17, 2013","Waterville, Me.",B.1,Local News,https://www.proquest.com/newspapers/mills-snowe-climate/docview/1288155667/se-2?accountid=13360,ME
4860,cap_and_trade,EARTH DAY 2010,Anonymous,"Bangor Daily News; Bangor, Me.","Apr 22, 2010","Bangor, Me.",8,A,https://www.proquest.com/newspapers/earth-day-2010/docview/414396314/se-2?accountid=13360,ME
4868,cap_and_trade,Climate bills aim to slash emissions 80% Maine's Department of Environmental Protection would come up with strategies to achieve it by 2030 or 2050.,"Miller, Kevin","Portland Press Herald; Portland, Me.","Mar 14, 2019","Portland, Me.",C.3,,https://www.proquest.com/newspapers/climate-bills-aim-slash-emissions-80-maines/docview/2190893532/se-2?accountid=13360,ME
4883,cap_and_trade,Experts: Renewable energy crucial for Maine,"Miller, Kevin; OF THE NEWS STAFF","Bangor Daily News; Bangor, Me.","Jul 7, 2008","Bangor, Me.",1,A,https://www.proquest.com/newspapers/experts-renewable-energy-crucial-maine/docview/414393373/se-2?accountid=13360,ME
4899,cap_and_trade,Party-hearty climateers revealingly whoop it up in Cancun: The political heat is rising on the ideologues who consider prosperity a pox on the planet.,"Harmon, MD","Portland Press Herald; Portland, Me.","Dec 3, 2010","Portland, Me.",A.11,Editorial,https://www.proquest.com/newspapers/party-hearty-climateers-revealingly-whoop-up/docview/815578595/se-2?accountid=13360,ME
4985,cap_and_trade,Michaud projected to hold seat for fifth term,"Mistler, Steve","Sun Journal; Lewiston, Me.","Nov 03, 2010","Lewiston, Me.",,Lewiston/Auburn Metro,https://www.proquest.com/newspapers/michaud-projected-hold-seat-fifth-term/docview/762246547/se-2?accountid=13360,ME
5110,cap_and_trade,Climate bills aim to slash emissions,"Miller, Kevin","Kennebec Journal; Augusta, Me.","Mar 14, 2019","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/climate-bills-aim-slash-emissions/docview/2190886171/se-2?accountid=13360,ME
5141,cap_and_trade,Climate bills aim to slash emissions,"Miller, Kevin","Morning Sentinel; Waterville, Me.","Mar 14, 2019","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/climate-bills-aim-slash-emissions/docview/2190885113/se-2?accountid=13360,ME
5160,cap_and_trade,Why money is the real power in Maine's solar energy debate,"Fishell, Darren","Bangor Daily News; Bangor, Me.","Jul 28, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/why-money-is-real-power-maines-solar-energy/docview/1807608765/se-2?accountid=13360,ME
5262,cap_and_trade,Chapter 6: LePage wants cheaper energy for Maine,,"Sun Journal; Lewiston, Me.","Oct 23, 2013","Lewiston, Me.",,State,https://www.proquest.com/newspapers/chapter-6-lepage-wants-cheaper-energy-maine/docview/1444526003/se-2?accountid=13360,ME
5396,cap_and_trade,"SO LONG, MAPLE SYRUP HELLO, CARBON CREDITS ; Businesses begin to explore how global warming will affect the value and uses of their forestland.: [FINAL Edition]",TUX TURKEL Staff Writer,"Portland Press Herald; Portland, Me.","Mar 4, 2007","Portland, Me.",,Business,https://www.proquest.com/newspapers/so-long-maple-syrup-hello-carbon-credits/docview/277247525/se-2?accountid=13360,ME
5450,cap_and_trade,Support for Collins,Inside Climate News,"Portland Press Herald; Portland, Me.","Sep 24, 2020","Portland, Me.",A.1,,https://www.proquest.com/newspapers/support-collins/docview/2445257178/se-2?accountid=13360,ME
5481,cap_and_trade,"HOW THEY VOTED: MAINE CONGRESSIONAL DELEGATION, MARCH 27-APRIL 2, 2009 Fiscal 2010 budget splits Maine's delegation",Anonymous,"Bangor Daily News; Bangor, Me.","Apr 4, 2009","Bangor, Me.",4,A,https://www.proquest.com/newspapers/how-they-voted-maine-congressional-delegation/docview/414396926/se-2?accountid=13360,ME
5550,cap_and_trade,Climate activists’ support for Collins has faded with her loyalty to Trump,Inside Climate News,"Sun Journal; Lewiston, Me.","Sep 24, 2020","Lewiston, Me.",,Maine,https://www.proquest.com/newspapers/climate-activists-support-collins-has-faded-with/docview/2445820241/se-2?accountid=13360,ME
5675,carbon_tax,"Monday, March 7, 2016: Americans will benefit from carbon tax, TPP a bad deal for US",,"Bangor Daily News; Bangor, Me.","Mar 5, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/monday-march-7-2016-americans-will-benefit-carbon/docview/1771977640/se-2?accountid=13360,ME
5685,carbon_tax,"FOR SATURDAY POST Monday, March 7, 2016: Americans will benefit from carbon tax, TPP a bad deal for US",,"Bangor Daily News; Bangor, Me.","Mar 3, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/saturday-post-monday-march-7-2016-americans-will/docview/1771923571/se-2?accountid=13360,ME
5720,carbon_tax,Poliquin backs bill to smother carbon tax,"Collins, Steve","Kennebec Journal; Augusta, Me.","Jul 21, 2018","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/poliquin-backs-bill-smother-carbon-tax/docview/2072616445/se-2?accountid=13360,ME
5728,carbon_tax,Bruce Poliquin backs GOP bid to smother carbon tax,"Collins, Steve","Sun Journal; Lewiston, Me.","Jul 20, 2018","Lewiston, Me.",,Politics,https://www.proquest.com/newspapers/bruce-poliquin-backs-gop-bid-smother-carbon-tax/docview/2072580898/se-2?accountid=13360,ME
5731,carbon_tax,"Wednesday, May 6, 2015: Recycling bill, carbon tax, struggles with addiction",,"Bangor Daily News; Bangor, Me.","May 5, 2015","Bangor, Me.",,,https://www.proquest.com/newspapers/wednesday-may-6-2015-recycling-bill-carbon-tax/docview/1682446466/se-2?accountid=13360,ME
5735,carbon_tax,Poliquin backs bid to stifle carbon tax,"Collins, Steve","Morning Sentinel; Waterville, Me.","Jul 21, 2018","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/poliquin-backs-bid-stifle-carbon-tax/docview/2072616451/se-2?accountid=13360,ME
5744,carbon_tax,"Wednesday, May 6, 2015: Recycling bill, carbon tax, struggles with addiction",,"Bangor Daily News; Bangor, Me.","May 5, 2015","Bangor, Me.",,,https://www.proquest.com/newspapers/wednesday-may-6-2015-recycling-bill-carbon-tax/docview/1682446373/se-2?accountid=13360,ME
5755,carbon_tax,Carbon tax plan,,"Morning Sentinel; Waterville, Me.","Feb 15, 2017","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/carbon-tax-plan/docview/1868157407/se-2?accountid=13360,ME
5759,carbon_tax,Carbon tax plan,,"Kennebec Journal; Augusta, Me.","Feb 15, 2017","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/carbon-tax-plan/docview/1868156791/se-2?accountid=13360,ME
5761,carbon_tax,Rep. Poliquin backs GOP bid to shut the door on carbon tax,"Collins, Steve","Portland Press Herald; Portland, Me.","Jul 21, 2018","Portland, Me.",B.2,,https://www.proquest.com/newspapers/rep-poliquin-backs-gop-bid-shut-door-on-carbon/docview/2072616646/se-2?accountid=13360,ME
5778,carbon_tax,Carbon tax is best first step,"Brezinski, Roberta","Sun Journal; Lewiston, Me.","Sep 18, 2018","Lewiston, Me.",,Opinion,https://www.proquest.com/newspapers/carbon-tax-is-best-first-step/docview/2108703705/se-2?accountid=13360,ME
5818,carbon_tax,Use carbon tax to save planet... [Derived headline],,"Kennebec Journal; Augusta, Me.","Nov 29, 2018","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/use-carbon-tax-save-planet-derived-headline/docview/2138981336/se-2?accountid=13360,ME
5821,carbon_tax,Use carbon tax to save planet... [Derived headline],,"Morning Sentinel; Waterville, Me.","Nov 29, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/use-carbon-tax-save-planet-derived-headline/docview/2138980763/se-2?accountid=13360,ME
5848,carbon_tax,"Saturday, Nov. 5, 2016: GOP must be more open, carbon tax good for Maine, no excuse for Trump",,"Bangor Daily News; Bangor, Me.","Nov 4, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/saturday-nov-5-2016-gop-must-be-more-open-carbon/docview/1836020849/se-2?accountid=13360,ME
5850,carbon_tax,"FRIDAY WEB: Saturday, Nov. 5, 2016: GOP must be more open, carbon tax good for Maine, no excuse for Trump",,"Bangor Daily News; Bangor, Me.","Nov 3, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/friday-web-saturday-nov-5-2016-gop-must-be-more/docview/1836021470/se-2?accountid=13360,ME
5984,carbon_tax,"Economist: Cheap, dirty coal key cause of Maine's energy woes","Thistle, Scott; State Politics Editor","Sun Journal; Lewiston, Me.","Oct 18, 2012","Lewiston, Me.",,State,https://www.proquest.com/newspapers/economist-cheap-dirty-coal-key-cause-maines/docview/1113034363/se-2?accountid=13360,ME
6058,carbon_tax,Supporting climate change policy even without stand on global warming,,"Kennebec Journal; Augusta, Me.","Dec 16, 2014","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/supporting-climate-change-policy-even-without/docview/1636382921/se-2?accountid=13360,ME
6060,carbon_tax,Supporting climate change policy even without stand on global warming,,"Morning Sentinel; Waterville, Me.","Dec 16, 2014","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/supporting-climate-change-policy-even-without/docview/1636383002/se-2?accountid=13360,ME
6118,carbon_tax,"King, Collins should take lead",,"Morning Sentinel; Waterville, Me.","Apr 22, 2019","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/king-collins-should-take-lead/docview/2211888491/se-2?accountid=13360,ME
6119,carbon_tax,"Mills sets goal: 100% renewable by 2050 Outlining an ambitious agenda for Maine, she joins a coalition of 22 governors who embrace the aims of the Paris accord.","Miller, Kevin","Portland Press Herald; Portland, Me.","Mar 1, 2019","Portland, Me.",A.1,,https://www.proquest.com/newspapers/mills-sets-goal-100-renewable-2050-outlining/docview/2186953329/se-2?accountid=13360,ME
6125,carbon_tax,L. Sproul: Take carbon-reducing measures now,,"Sun Journal; Lewiston, Me.","May 13, 2014","Lewiston, Me.",,Letters To The Editor,https://www.proquest.com/newspapers/l-sproul-take-carbon-reducing-measures-now/docview/1524046554/se-2?accountid=13360,ME
6143,carbon_tax,Communities must be first in climate fight,,"Morning Sentinel; Waterville, Me.","Apr 4, 2021","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/communities-must-be-first-climate-fight/docview/2508167527/se-2?accountid=13360,ME
6187,carbon_tax,10 questions for U.S. Senate candidates,,"Bangor Daily News; Bangor, Me.","Jun 1, 2012","Bangor, Me.",,,https://www.proquest.com/newspapers/10-questions-u-s-senate-candidates/docview/1018166243/se-2?accountid=13360,ME
6210,carbon_tax,When climate-change campaigners miss the point,,"Bangor Daily News; Bangor, Me.","Oct 26, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/when-climate-change-campaigners-miss-point/docview/1832789117/se-2?accountid=13360,ME
6214,carbon_tax,100% renewable energy by 2050,"Miller, Kevin","Kennebec Journal; Augusta, Me.","Mar 1, 2019","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/100-renewable-energy-2050/docview/2188601862/se-2?accountid=13360,ME
6218,carbon_tax,"AUGUSTA — Gov. Janet Mills outlined an extensive climate agenda Thursday, pledging to reduce greenhouse gas emissions, work toward [Derived headline]","Miller, Kevin","Morning Sentinel; Waterville, Me.","Mar 1, 2019","Waterville, Me.",2.B,,https://www.proquest.com/newspapers/augusta-gov-janet-mills-outlined-extensive/docview/2188599468/se-2?accountid=13360,ME
6337,carbon_tax,"Give peace a chance, get rid of fireworks",,"Portland Press Herald; Portland, Me.","Apr 9, 2014","Portland, Me.",A.1,,https://www.proquest.com/newspapers/give-peace-chance-get-rid-fireworks/docview/1560877957/se-2?accountid=13360,ME
6340,carbon_tax,How Maine's members of Congress voted,Targeted News Service,"Portland Press Herald; Portland, Me.","Jul 29, 2018","Portland, Me.",A.1,,https://www.proquest.com/newspapers/how-maines-members-congress-voted/docview/2077788272/se-2?accountid=13360,ME
6346,carbon_tax,The politics of climate change are starting to resemble the... [Derived headline],,"Morning Sentinel; Waterville, Me.","Mar 5, 2017","Waterville, Me.",3.C,,https://www.proquest.com/newspapers/politics-climate-change-are-starting-resemble/docview/1874145627/se-2?accountid=13360,ME
6351,carbon_tax,U.S. leaders fiddle while rest of world seeks climate action,,"Portland Press Herald; Portland, Me.","Mar 5, 2017","Portland, Me.",,,https://www.proquest.com/newspapers/u-s-leaders-fiddle-while-rest-world-seeks-climate/docview/1874147060/se-2?accountid=13360,ME
6357,carbon_tax,Maine congressional votes,Targeted News Service,"Morning Sentinel; Waterville, Me.","Jul 22, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/maine-congressional-votes/docview/2072947470/se-2?accountid=13360,ME
6359,carbon_tax,How Maine's members of Congress voted last week,Targeted News Service,"Portland Press Herald; Portland, Me.","Jul 22, 2018","Portland, Me.",A.1,,https://www.proquest.com/newspapers/how-maines-members-congress-voted-last-week/docview/2072936839/se-2?accountid=13360,ME
6442,carbon_tax,Wash. governor's green message should take hold,,"Kennebec Journal; Augusta, Me.","Jan 19, 2019","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/wash-governors-green-message-should-take-hold/docview/2168439263/se-2?accountid=13360,ME
6458,carbon_tax,Wash. governor's green message should take hold,,"Morning Sentinel; Waterville, Me.","Jan 19, 2019","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/wash-governors-green-message-should-take-hold/docview/2168439147/se-2?accountid=13360,ME
6476,carbon_tax,Make a commitment to good environmental choices: [All Edition],"Benoit, Todd","Bangor Daily News; Bangor, Me.","Apr 14, 2007","Bangor, Me.",,A,https://www.proquest.com/newspapers/make-commitment-good-environmental-choices/docview/414391872/se-2?accountid=13360,ME
6514,carbon_tax,"Candidates disagree on climate change, immigration in polite 1st District debate","Bleiberg, Jake","Bangor Daily News; Bangor, Me.","Oct 30, 2018","Bangor, Me.",,,https://www.proquest.com/newspapers/candidates-disagree-on-climate-change-immigration/docview/2127345997/se-2?accountid=13360,ME
6695,carbon_tax,"Tuesday, April 15, 2014: Climate change, civil rights, equal pay, bone marrow donations",,"Bangor Daily News; Bangor, Me.","Apr 14, 2014","Bangor, Me.",,,https://www.proquest.com/newspapers/tuesday-april-15-2014-climate-change-civil-rights/docview/1516128755/se-2?accountid=13360,ME
6724,carbon_tax,Maine scores 'B' in climate change test,"Farmer, David","Sun Journal; Lewiston, Me.","Aug 29, 2006","Lewiston, Me.",,State News,https://www.proquest.com/newspapers/maine-scores-b-climate-change-test/docview/378827050/se-2?accountid=13360,ME
6805,carbon_tax,Canadian PM speeds up phase-out of coal power plants,,"Morning Sentinel; Waterville, Me.","Nov 22, 2016","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/canadian-pm-speeds-up-phase-out-coal-power-plants/docview/1841955873/se-2?accountid=13360,ME
6829,carbon_tax,Canadian PM speeds up coal phasing-out,,"Kennebec Journal; Augusta, Me.","Nov 22, 2016","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/canadian-pm-speeds-up-coal-phasing-out/docview/1841955828/se-2?accountid=13360,ME
6857,carbon_tax,Ex-Allen colleague likes Biden,,"Portland Press Herald; Portland, Me.","Feb 29, 2020","Portland, Me.",A.1,,https://www.proquest.com/newspapers/ex-allen-colleague-likes-biden/docview/2367621167/se-2?accountid=13360,ME
6962,carbon_tax,A worthy candidate to vote for next month: the planet,,"Portland Press Herald; Portland, Me.","Oct 14, 2018","Portland, Me.",S.0,,https://www.proquest.com/newspapers/worthy-candidate-vote-next-month-planet/docview/2119119311/se-2?accountid=13360,ME
7114,carbon_tax,GOP candidates should face reality of climate change,,"Sun Journal; Lewiston, Me.","Jul 26, 2015","Lewiston, Me.",,Guest Columnists,https://www.proquest.com/newspapers/gop-candidates-should-face-reality-climate-change/docview/1698896914/se-2?accountid=13360,ME
7175,carbon_tax,"Thursday, April 21, 2016: Mistaken on same-sex marriage, LePage's solar war",,"Bangor Daily News; Bangor, Me.","Apr 20, 2016","Bangor, Me.",,,https://www.proquest.com/newspapers/thursday-april-21-2016-mistaken-on-same-sex/docview/1782992719/se-2?accountid=13360,ME
7195,carbon_tax,Maine scientists are looking at using seaweed to get cows to burp less,"Trotter, Bill","Bangor Daily News; Bangor, Me.","Oct 28, 2019","Bangor, Me.",,,https://www.proquest.com/newspapers/maine-scientists-are-looking-at-using-seaweed-get/docview/2309906590/se-2?accountid=13360,ME
7274,carbon_tax,Artists lobby for action on climate,"McCormick, Kate","Kennebec Journal; Augusta, Me.","Jun 19, 2017","Augusta, Me.",2.B,,https://www.proquest.com/newspapers/artists-lobby-action-on-climate/docview/1925211354/se-2?accountid=13360,ME
7275,carbon_tax,Artists go to DC to fight climate change,"McCormick, Kate","Morning Sentinel; Waterville, Me.","Jun 19, 2017","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/artists-go-dc-fight-climate-change/docview/1925228843/se-2?accountid=13360,ME
7328,carbon_tax,"FOR TUESDAY POST Wednesday, June 10, 2015: Welfare work requirement, finding common ground",,"Bangor Daily News; Bangor, Me.","Jun 8, 2015","Bangor, Me.",,,https://www.proquest.com/newspapers/tuesday-post-wednesday-june-10-2015-welfare-work/docview/1686791903/se-2?accountid=13360,ME
7331,carbon_tax,"Wednesday, June 10, 2015: Welfare work requirement, finding common ground",,"Bangor Daily News; Bangor, Me.","Jun 9, 2015","Bangor, Me.",,,https://www.proquest.com/newspapers/wednesday-june-10-2015-welfare-work-requirement/docview/1687082909/se-2?accountid=13360,ME
7362,carbon_tax,Greenhouse showdown,Anonymous,"Bangor Daily News; Bangor, Me.","Jul 10, 2009","Bangor, Me.",10,A,https://www.proquest.com/newspapers/greenhouse-showdown/docview/414404889/se-2?accountid=13360,ME
7383,carbon_tax,Clean energy voices drowned out by money,,"Morning Sentinel; Waterville, Me.","Jun 23, 2017","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/clean-energy-voices-drowned-out-money/docview/1912439551/se-2?accountid=13360,ME
7421,carbon_tax,Candidates on the edges,,"Morning Sentinel; Waterville, Me.","Aug 31, 2018","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/candidates-on-edges/docview/2097356501/se-2?accountid=13360,ME
7492,carbon_tax,Clean energy voices drowned out by money,,"Kennebec Journal; Augusta, Me.","Jun 23, 2017","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/clean-energy-voices-drowned-out-money/docview/1912439391/se-2?accountid=13360,ME
7493,carbon_tax,Candidates on the edges,,"Kennebec Journal; Augusta, Me.","Aug 31, 2018","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/candidates-on-edges/docview/2097356534/se-2?accountid=13360,ME
7685,carbon_tax,"Cain gets the jump on likely 2nd District foes: But the Democrat, beaten by Bruce Poliquin in November, still could face a tough primary.","Shepherd, Michael","Portland Press Herald; Portland, Me.","Mar 4, 2015","Portland, Me.",B.2,,https://www.proquest.com/newspapers/cain-gets-jump-on-likely-2nd-district-foes/docview/1660297481/se-2?accountid=13360,ME
7693,carbon_tax,A modest proposal to fight climate change,,"Portland Press Herald; Portland, Me.","Jan 26, 2020","Portland, Me.",D.4,,https://www.proquest.com/newspapers/modest-proposal-fight-climate-change/docview/2344612720/se-2?accountid=13360,ME
7712,carbon_tax,Cain wants rematch with Poliquin,"Shepherd, Michael","Morning Sentinel; Waterville, Me.","Mar 4, 2015","Waterville, Me.",1.A,,https://www.proquest.com/newspapers/cain-wants-rematch-with-poliquin/docview/1660290939/se-2?accountid=13360,ME
7738,carbon_tax,Cain wants rematch with Poliquin,"Shepherd, Michael","Kennebec Journal; Augusta, Me.","Mar 4, 2015","Augusta, Me.",1.A,,https://www.proquest.com/newspapers/cain-wants-rematch-with-poliquin/docview/1660295400/se-2?accountid=13360,ME
7747,carbon_tax,Froma Harrop: China's rich looking for cleaner countries,,"Sun Journal; Lewiston, Me.","Sep 7, 2013","Lewiston, Me.",,Guest Columnists,https://www.proquest.com/newspapers/froma-harrop-chinas-rich-looking-cleaner/docview/1430661683/se-2?accountid=13360,ME
